year,quarter,monthsigned,market,building_name,building_id,address,region,city,state,zip,internal_submarket,internal_class,leasedSF,company_name,internal_industry,transaction_type,internal_market_cluster,costarID,space_type,CBD_suburban,RBA,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing,year-quarter,company_size,industry_size
2018,Q1,1.0,Atlanta,Terminus 100,Atlanta_Buckhead_Atlanta_Terminus 100_3280 Peachtree Rd NE,3280 Peachtree Rd NE,South,Atlanta,GA,30305.0,Buckhead,A,33000.0,Morgan Stanley,Financial Services and Insurance,Expansion,,798838,Relet,CBD,101140416.0,20239067.0,0.200108599513769,27.6558911686799,24.3456893335581,,,,,,,,,1205126.0,2018-Q1,Large,Financial_Services_and_Insurance_Large
2018,Q1,1.0,Charlotte,Regions 615,Charlotte_CBD_Charlotte_Regions 615_615 S College St,615 S College St,South,Charlotte,NC,28202.0,CBD,A,59920.0,Little Diversified Architectural Consulting,Financial Services and Insurance,New,,9244608,New,CBD,35441291.0,5603221.0,0.158098670841308,28.5893701247036,26.0377348755077,,,,,,,,,1130188.0,2018-Q1,Large,Financial_Services_and_Insurance_Large
2018,Q1,1.0,Chicago,Citadel Center,Chicago_Central Loop_Chicago_Citadel Center_131 S Dearborn St,131 S Dearborn St,Midwest/Central,Chicago,IL,60603.0,Central Loop,A,408000.0,Citadel,Financial Services and Insurance,Renewal,,354086,Relet,CBD,,,,,,,,,,,,,,,2018-Q1,Large,Financial_Services_and_Insurance_Large
2018,Q1,1.0,Chicago,One North Wacker,Chicago_West Loop_Chicago_One North Wacker_1 N Wacker Dr,1 N Wacker Dr,Midwest/Central,Chicago,IL,60606.0,West Loop,A,40444.0,Adams Street Partners,Financial Services and Insurance,Restructure,,146647,Relet,CBD,,,,,,,,,,,,,,,2018-Q1,Large,Financial_Services_and_Insurance_Large
2018,Q1,1.0,Dallas/Ft Worth,Heritage Commons II,Dallas/Ft Worth_North Fort Worth_Fort Worth_Heritage Commons II_13601 North Fwy,13601 North Fwy,South,Fort Worth,TX,76177.0,North Fort Worth,O,59500.0,Charles Schwab,Financial Services and Insurance,New,Suburban Fort Worth,426121,Sublet,Suburban,,,,,,,,,,,,,,,2018-Q1,Large,Financial_Services_and_Insurance_Large
2018,Q1,1.0,Los Angeles,,Los Angeles_West San Fernando Valley_Simi Valley_NA_1757 Tapo Canyon Rd,1757 Tapo Canyon Rd,West,Simi Valley,CA,93063.0,West San Fernando Valley,O,179357.0,Countrywide Financial,Financial Services and Insurance,Renewal,San Fernando Valley,605187,Relet,Suburban,68338197.0,14154981.0,0.207131320716583,31.902391809038,36.9589964321819,,,,,,,,,834899.0,2018-Q1,Large,Financial_Services_and_Insurance_Large
2018,Q1,1.0,Manhattan,101109 E 48th St,Manhattan_Plaza South_New York_101109 E 48th St_299 Park Ave,299 Park Ave,Northeast,New York,NY,10171.0,Plaza South,A,29173.0,B Riley Asset Management,Financial Services and Insurance,Restructure,Midtown,157111,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Large,Financial_Services_and_Insurance_Large
2018,Q1,1.0,Manhattan,101109 E 48th St,Manhattan_Plaza South_New York_101109 E 48th St_299 Park Ave,299 Park Ave,Northeast,New York,NY,10171.0,Plaza South,A,59534.0,King Street Capital,Financial Services and Insurance,Relocation,Midtown,157111,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Large,Financial_Services_and_Insurance_Large
2018,Q1,1.0,Manhattan,1127 W 42nd St,Manhattan_Grand Central_New York_1127 W 42nd St_11 W 42nd St,11 W 42nd St,Northeast,New York,NY,10036.0,Grand Central,O,150000.0,CIT,Financial Services and Insurance,Renewal,Midtown,157226,Relet,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,2018-Q1,Large,Financial_Services_and_Insurance_Large
2018,Q1,1.0,Manhattan,461 Fifth Avenue,Manhattan_Grand Central_New York_461 Fifth Avenue_461 Fifth Ave,461 Fifth Ave,Northeast,New York,NY,10017.0,Grand Central,A,33696.0,Everest Reinsurance,Financial Services and Insurance,Expansion,Midtown,157317,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Large,Financial_Services_and_Insurance_Large
